Era,Poem,Romaji,My translation,俳人,Poet,Dates,Season,Kigo,Original source ,Modern Source,Notes,Maegaki,NKBZ,俳句大観,名歌名句辞典,俳句の歴史,現代俳句,自選自解,蝸牛,古典俳句,Ueda Haiku,Keene World,Keene Dawn,Blyth Haiku,Blyth History,Fay Aoyagi,English Saijiki,21 Century,Other translation,Saijiki priority
Modern,落日に蹴合へる鶏や鳳仙花,"rakujitsu ni 
keaeru tori ya 
hōsenka","In the setting sun
cocks are engaged in a duel:
Touch-me-nots in bloom.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,summer,"紫陽花 【あじさい】 ajisai, （あぢさゐ）, hydrangea (blossoms) [Hydrangea macrophylla] (mid summer).",,"Modern Japanese Haiku, Ueda",,,,,,,,,,,,,,,,,,,"as the sun sets
cocks kick at each other—
hydrangea",
Modern,たましひのしづかにうつる菊見かな,"tamashii no 
shizuka ni utsuru 
kikumi kana","My soul moves along
quietly among the flowers—
a chrysanthemum exhibit. ",飯田 蛇笏,Iida Dakotsu,1885 – 1962,autumn ,"菊 【きく】 kiku, chrysanthemums (all autumn).",,"Modern Japanese Haiku, Ueda",,,,,,,,,,,,,,,,,,,,
Modern,蚊の声や夜深くのぞく掛け鏡,"ka no koe ya 
yo fukaku nozoku 
kakekagami","A mosquito’s whine:
in the depth of night I peer
into a hanging mirror. ",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Summer,"蚊 【か】 ka, mosquito(es) (all summer).",,"Modern Japanese Haiku, Ueda",夜深くのぞく掛け鏡 (yofukaku nozoku kakemirror) = a hanging mirror glimpsed deep in the night. A mosquito's whine; a mirror glimpsed deep in the night — nocturnal unease.,,,,,,,,,,,,,,,,,,,
Modern,月入れば北斗をめぐる千鳥かな,"tsuki ireba 
hokuto wo meguru 
chidori kana","As the moon has sunk
they fly round the Big Dipper—
the plovers.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Winter,"千鳥 【ちどり】 chidori, plover(s) (all winter).",,"Modern Japanese Haiku, Ueda","月入れば北斗をめぐる (tsuki ireba hokuto wo meguru) = when the moon sets, the plovers circle the Big Dipper. Plovers wheeling around the Great Bear as the moon descends.",,,,,,,,,,,,,,,,,,,
Modern,遊泳やおぼるる水のかんばしき,"yūei ya 
oboruru mizu no
kanbashiki","Out for a swim:
the water that drowns people 
smells fragrant to me.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Summer,"遊泳 【ゆうえい】 yūei, swimming (all summer).",,"Modern Japanese Haiku, Ueda",溺れる水のかんばしき (oboreru mizu no kanbashiki) = the fragrance of water one nearly drowns in. Swimming; the nearly-drowning water is fragrant.,,,,,,,,,,,,,,,,,,,
Modern,極寒のちりもとどめず巌ぶすま,"gokkan no 
chiri mo todomezu 
iwa-busuma","In the extreme cold
not a particle of dust
on the towering rock.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Winter,"極寒 【ごっかん】 gokkan, extreme cold / midwinter (all winter).",,"Modern Japanese Haiku, Ueda",巌ぶすま (iwa-buton) = rock quilt. Extreme cold: the cliff-face holds not a speck of dust — absolute bareness.,,,,,,,,,,,,,,,,,,,
Modern,負馬の眼のまじと人を視る,"make uma no 
me no majimaji to 
hito wo miru","The eyes of a horse
that lost the race—how intently
they stare at men.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Autumn,"負馬 【おいうま】 oi-uma, pack horse / laden horse (autumn).",,"Modern Japanese Haiku, Ueda","眼のまじと人を視る (me no maji to hito wo miru) = looking at people with steady, unblinking eyes. A pack horse gazes at humans with an unwavering stare — unsettling reciprocity.",,,,,,,,,,,,,,,,,,,
Modern,雪山をはひまはりゐるこだまかな,"setsuzan wo 
hai-mawari iru 
kodama kana","Snow-covered mountains—
crawling about for a long while,
echoes and re-echoes.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Winter,雪山,,"Modern Japanese Haiku, Ueda",,,,,,,,,,,,,,,,,,,,
Modern,冬の蟇川にはなてばおよぎけり,"fuyu no hiki 
kawa ni hanatebe 
oyogi-keri","In winter, a toad.
I set it free in the river—
it begins to swim!",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Winter,"冬の蟇 【ふゆのがまがえる】 fuyu no gamagaeru, winter toad (all winter).",,"Modern Japanese Haiku, Ueda",川にはなてばおよぎけり (kawa ni hanateba oyogikeri) = when released into the river it swam. A winter toad released into the river — it swims. Surprise of life in the cold.,,,,,,,,,,,,,,,,,,,
Modern,夏真昼死は半眼に人をみる,"natsu mahiru 
shi wa hangan ni 
hito wo miru","High noon in summer:
Death, with half-closed eyes,
observes a man.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Summer,"夏真昼 【なつまひる】 natsu-mahiru, summer high noon (all summer).",,"Modern Japanese Haiku, Ueda",死は半眼に人をみる (shi wa han-gan ni hito wo miru) = death looks at people through half-closed eyes. Summer high noon: death watches people with half-open eyes.,,,,,,,,,,,,,,,,,,,
Modern,なにもゐぬ雪水ふかくうごきけり,"nani mo inu 
yuki mizu fukaku 
ugoki-keri","No creature is there—
And yet, deep in the thawing stream,
I have seen a stir.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Spring,"雪水 【ゆきみず】 yukimizu, snowmelt water (early spring).",,"Modern Japanese Haiku, Ueda","なにもゐぬ (nani mo inu) = nothing there. Snowmelt water moving deep and dark — nothing visible, yet clearly alive.",,,,,,,,,,,,,,,,,,,
Modern,いのちつきて薬香さむくはなれかり,"inochi tsukite 
yakukō samuku 
hanare-keri","His life has ended—
the medicine’s smell coldly
leaves the body.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Winter,"薬香 【くすりか】 kusuri-ka, scent of medicine (winter).",,"Modern Japanese Haiku, Ueda",いのちつきて (inochi tsukite) = life exhausted. Life ebbing; medicine scent cold as it separates — a deathbed poem.,,,,,,,,,,,,,,,,,,,
Modern,父祖の地に闇のしづまる大晦日,"fuso no chi ni 
yami no shizumaru 
ōmisoka","In my forefathers’ land
darkness rests in calm
this New Year’s Eve.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,New Year,"大晦日 【おおみそか】 ōmisoka, New Year's Eve (New Year).",,"Modern Japanese Haiku, Ueda",父祖の地 (soso no chi) = ancestral land. Darkness settling on the ancestral land on New Year's Eve.,,,,,,,,,,,,,,,,,,,
Modern,凪ぎわたる地はうす眼して冬に入る,"nagi-wataru 
chi wa usume shite
fuyu ni iru","The perfectly still 
earth, with eyes almost closed,
enters on winter.",飯田 蛇笏,Iida Dakotsu,1885 – 1962,Winter,"冬に入る 【ふゆにいる】 fuyu ni iru, entering winter (early winter).",,"Modern Japanese Haiku, Ueda",凪ぎわたる地はうす眼して (nagivwataru chi wa usumeite) = the becalmed land half-closes its eyes. The calm land squinting as it enters winter.,,,,,,,,,,,,,,,,,,,
Modern,焼き場の煙突の大いさをあふぐ,"yakiba no 
entotsu no 
ōisa wo augu
","At a crematorium
I look high up
towards the chimney’s
immensity.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",焼き場の煙突 (yakiba no entotsu) = crematorium chimney. Looking up at a crematorium chimney. Free-verse haiku (jiyūritsu).,,,,,,,,,,,,,,,,,,,
Modern,夕日の中へ力いっぱい馬を追いかける,"yūhi no 
naka e chikara ippai 
uma wo oikakeru","Into the evening sun
with all my strength
I chase a horse.",尾崎放哉,Ozaki Hōsai,1885-1926,Autumn,"夕日 【ゆうひ】 yūhi, setting sun (all autumn).",,"Modern Japanese Haiku, Ueda",力いっぱい (chikara ippai) = with all one's strength. Chasing a horse with all one's strength into the setting sun.,,,,,,,,,,,,,,,,,,,
Modern,柘榴が口あけたたはけた恋だ,"zakuro ga 
kuchi aketa 
tawaketa koi da
","A pomegranate
has opened its mouth—
an idiotic
love affair.",尾崎放哉,Ozaki Hōsai,1885-1926,Autumn,"柘榴 【ざくろ】 zakuro, pomegranate (mid autumn).",,"Modern Japanese Haiku, Ueda",口あけたたはけた恋 (kuchi aketa tawaketa koi) = foolish love that has opened its mouth. A pomegranate splitting open—a foolish love exposed.,,,,,,,,,,,,,,,,,,,
Modern,一日物云はず蝶の影さす,"ichi-nichi 
mono iwazu 
chō no kage 
sasu","Throughout the day
I did not speak a word:
the shadow of a butterfly
falls.",尾崎放哉,Ozaki Hōsai,1885-1926,Summer,"蝶の影 【ちょうのかげ】 chō no kage, butterfly shadow (all spring/summer).",,"Modern Japanese Haiku, Ueda",一日物云はず (ichinichi mono iwazu) = not saying a word all day. Not speaking all day; a butterfly's shadow passes.,,,,,,,,,,,,,,,,,,,
Modern,井戸の暗さにわが顔を見出す,"ido no kurasa ni 
waga kao wo
miidasu
","In the darkness of a well
I recognize my face.
",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",井戸の暗さ (ido no kurasa) = the darkness of the well. Looking into the well's darkness and finding one's own face.,,,,,,,,,,,,,,,,,,,
Modern,人をそしる心をすて豆の皮むく,"hito wo soshiru 
kokoro wo sute 
mame no kawa muku","Trying to cast away
a slanderous heart
I shell the beans.",尾崎放哉,Ozaki Hōsai,1885-1926,Summer,"豆 【まめ】 mame, bean(s) (all summer).",,"Modern Japanese Haiku, Ueda",人をそしる心をすて (hito wo soshiru kokoro wo sute) = abandoning the heart that slanders. Stripping slander from the heart; peeling bean pods.,,,,,,,,,,,,,,,,,,,
Modern,烏がだまつてとんで行った,"karasu ga 
damatte 
tonde itta","The crow 
without saying a word 
flew away.",尾崎放哉,Ozaki Hōsai,1885-1926,Autumn,"鴉 【からす】 karasu, crow (all autumn).",,"Modern Japanese Haiku, Ueda",烏がだまつてとんで行った (karasu ga damatsu tonde itta) = a crow flew away silently. A crow flying away in silence—the world without commentary.,,,,,,,,,,,,,,,,,,,
Modern,夜中の襖遠くしめられたる,"yonaka no 
fusuma tōku 
shimeraretaru","Late at night 
a sliding door 
in the distance 
is closed.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",夜中の襖 (yonaka no fusuma) = sliding door in the night. A sliding door shut far away in the night—distance and silence.,,,,,,,,,,,,,,,,,,,
Modern,山の夕陽の墓地の空海はかたぶく,"yama no yūhi no 
bochi no sora umi e 
katabuku","The sky above a mountain graveyard
in the evening sun
slants towards the ocean.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",Mountain sunset; graveyard; sky tilting to sea—elemental loneliness.,,,,,,,,,,,,,,,,,,,
Modern,淋しいからだから爪がのび出す,"sabishii karada kara 
tsume ga nobi-dasu","From a lonely body
fingernails begin to grow.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",淋しいからだから (sabishii karada kara) = from this lonely body. Nails growing from the lonely body—the body's inescapable autonomy.,,,,,,,,,,,,,,,,,,,
Modern,うつろの心に眼が二つあいてゐる,"utsurono kokoro ni 
me ga futatsu 
aite-iru","In the hollow mind
a pair of eyes
opens.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",うつろの心 (utsuro no kokoro) = the empty heart. An empty heart with two eyes wide open.,,,,,,,,,,,,,,,,,,,
Modern,春が来たと大きな新聞広告,"Spring is here—
so says a spacious
newspaper ad.","haru ga 
kita to ōkina 
shinbun kōkoku",尾崎放哉,Ozaki Hōsai,1885-1926,Spring,"春が来た 【はるがきた】 haru ga kita, spring has come (early spring).",,"Modern Japanese Haiku, Ueda",Spring announced in a large newspaper advertisement—modernity flattening the seasonal.,,,,,,,,,,,,,,,,,,,
Modern,お祭り赤ん坊寝てゐる,"The festival:
a baby
is asleep.","omatsuri 
akanbō 
nete-iru",尾崎放哉,Ozaki Hōsai,1885-1926,Autumn,"お祭り omatsuri, festival (all autumn).",,"Modern Japanese Haiku, Ueda",Festival; a baby sleeping—life indifferent to festivity.,,,,,,,,,,,,,,,,,,,
Modern,すばらしい乳房だ蚊がいる,"subarashii 
chibusa da 
ka ga iru","Splendid breasts—
there is a mosquito.
",尾崎放哉,Ozaki Hōsai,1885-1926,Summer,"蚊 【か】 ka, mosquito(es) (all summer).",,"Modern Japanese Haiku, Ueda",A wonderful breast; but there's a mosquito—comic deflation.,,,,,,,,,,,,,,,,,,,
Modern,月夜の葦がおれとる,"tsukiyo no 
ashi ga 
ore-toru","Moonlit night:
a reed
is broken.",尾崎放哉,Ozaki Hōsai,1885-1926,Autumn,"葦 【あし】 ashi, reed (all autumn).",,"Modern Japanese Haiku, Ueda",月夜の葦がおれとる (tsukiyo no ashi ga oretoru) = moonlit reeds are breaking. Moonlit reeds snapping—autumnal fragility.,,,,,,,,,,,,,,,,,,,
Modern,切られる花を病人見てゐる,"kirareru
hana wo byōnin 
mite-iru","An ailing person
watches
a flower
being cut.",尾崎放哉,Ozaki Hōsai,1885-1926,Spring,"花 【はな】 hana, (cherry) blossoms [in haiku and haikai the simple word hana 花 refers to cherry blossoms, as do all kigo listed here; but note that in Manyōshū and some other early poetry hana was understood as referring to ume 梅【うめ】plum blossoms, an early spring topic] (late spring).",,"Modern Japanese Haiku, Ueda",切られる花を病人見てゐる = a sick person watching flowers being cut. The sick person and the cut flower mirror each other.,,,,,,,,,,,,,,,,,,,
Modern,足のうら洗へば白くなる,"ashi no ura 
araeba 
shiroku naru","As I wash the sole of my foot 
it becomes white.
",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",Washing the soles of the feet—they become white. Free-verse haiku.,,,,,,,,,,,,,,,,,,,
Modern,流れに沿うて歩いてとまる,"nagare ni 
sōte aruite 
tomaru ","With the flow of the stream
I walk
and pause.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda","Walking along the stream, then stopping—contemplative wandering. Free-verse haiku.",,,,,,,,,,,,,,,,,,,
Modern,畳を歩く雀の足音を知って居る,"tatami wo aruku 
suzume no ashioto wo 
shitte-iru","The footsteps of a sparrow
walking on the tatami floor
sound familiar.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",Knowing the sound of sparrow footsteps on tatami. Free-verse haiku.,,,,,,,,,,,,,,,,,,,
Modern,墓のうらに廻る,"haka no ura ni
mawaru","To the back of a tombstone 
I go round.",尾崎放哉,Ozaki Hōsai,1885-1926,no-season,(no fixed kigo — jiyūritsu/free verse),,"Modern Japanese Haiku, Ueda",Going to the back of the grave—a humble act of private intimacy with the dead. Free-verse haiku.,,,,,,,,,,,,,,,,,,,
Modern,,"ichinichi
mono iwazu
chō no kage sasu","All day long
I don't say word:
A butterfly casts its shadow.",尾崎放哉,Ozaki Hōsai,1885-1927,,,,"Keene, Dawn",,,,,,,,,,,,,,,,,,,,
Modern,,"tsukemono oke ni
shio fure to
haha wa unda ka","""Shake some salt
In the pickle tub!""
Is that why my mother bore me?",尾崎放哉,Ozaki Hōsai,1885-1928,,,,"Keene, Dawn",,,,,,,,,,,,,,,,,,,,
Modern,咳をしても一人,"seki wo shite mo
hitori ","even coughing
I'm alone",尾崎放哉,Ozaki Hōsai,1885-1929,winter,cough,大空,,,,,,,,,,,,,,,,,,,,,
Modern,,,,尾崎放哉,Ozaki Hōsai,1885-1930,,,,,,,,,,,,,,,,,,,,,,,,
Modern,岩つかむ鳶もよろめ東風強し,"iwa tsukamu
tobi mo yorome
kochi tsuyoshi        ","clutching a boulder
the black-kite totters
in the strong east wind ",富安風生,Tomiyasu Fūsei,1885 – 1979,Spring,"East wind
東風 kochi
",,英訳saijiki,,,,,,,,,,,,,,,,,,,,
Modern,大火事に明るき空や手水鉢,"ōkaji ni 
akaruki sora ya 
chōzubachi","Under the sky,
brightened by a large fire, 
a washing basin.",富安風生,Tomiyasu Fūsei,1885 – 1979,Winter,"大火事 【おおかじ】 ōkaji, great fire (winter).",,"Modern Japanese Haiku, Ueda",手水鉢 (chōzubachi) = stone water basin. The sky bright from the great fire; the water basin glows.,,,,,,,,,,,,,,,,,,,
Modern,花屑に口開く鯉や夏めきて,"hana kuzu ni 
kuchi aku koi ya 
natsu-mekite","To the falling shreds 
of blossoms a carp opens its mouth:
summer has come.",富安風生,Tomiyasu Fūsei,1885 – 1979,Spring,"花屑 【はなくず】 hanakuzu, fallen blossom fragments (mid spring).",,"Modern Japanese Haiku, Ueda",Carp surfacing for fallen petals; the season feels summery—夏めきて.,,,,,,,,,,,,,,,,,,,
Modern,朝寒や汽鑵車ぬくく顔を過ぐ,"asazamu ya 
kikansha nukuku 
kao wo sugu","The morning cold:
a stream engine passes
warmly before my face. ",富安風生,Tomiyasu Fūsei,1885 – 1979,Autumn,"朝寒 【あさざむ】 asazamu, morning cold (late autumn).",,"Modern Japanese Haiku, Ueda",Morning cold; a warm locomotive passes close to the face.,,,,,,,,,,,,,,,,,,,
Modern,向き定めて流れそめたる木の実かな,"muki kimete 
nagare sometaru 
konomi kana","After deciding
which way to turn, a berry
begins to float down.",富安風生,Tomiyasu Fūsei,1885 – 1979,Autumn,"木の実 【このみ】 konomi, nut/fruit/berry [or plurals; of a tree or shrub; note that the common vernacular pronunciation きのみ ki no mi, is not used for this term in haikai] (all autumn).",,"Modern Japanese Haiku, Ueda",A tree nut finds its direction and starts to float downstream—autumn water carrying seeds.,,,,,,,,,,,,,,,,,,,
Modern,銀閣寺門前の田の案山子かな,"ginkakuji 
monzen no ta no 
kakashi kana","Silver Pavilion―
in the paddy before its gate,
a scarecrow.",富安風生,Tomiyasu Fūsei,1885 – 1979,Autumn,"案山子 【かかし】 kakashi, scarecrow (all autumn).",,"Modern Japanese Haiku, Ueda",銀閣寺 (Ginkakuji). A scarecrow in a rice field in front of Ginkakuji—the pastoral and the elegant.,,,,,,,,,,,,,,,,,,,
